id,experiment,item,condition,quantifier,scenario,sentence,n_quantifier,n_target_objects,response_order,ordered_responses,pictureRT,response,expected_response,image_error,time out,read_time,list
65b4d5aa97e37,ES_Q,16,8,more,large_control,Sind mehr als vier Herzen grün?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2657,39,"ja, stimmt",False,0,[1850],4
65b4d5aa97e37,ES_Q,12,8,more,large_control,Sind mehr als vier Kreuze grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1572,39,"ja, stimmt",False,0,[1630],4
65b4d5aa97e37,SI,314,2,einige,einige_all,Sind einige der Herzen grün?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1399,39,"ja, stimmt",False,0,[1206],4
65b4d5aa97e37,FC,101,3,every,true_control_target_left,Ist jedes Dreieck entweder blau oder rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1639,39,"ja, stimmt",False,0,[3305],4
65b4d5aa97e37,ES_Q,13,4,less,large_control,Sind weniger als drei Dreiecke schwarz?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1295,37,"nein, stimmt nicht",False,0,[2146],4
65b4d5aa97e37,ES_Q,1,7,more,small_control,Sind mehr als drei Quadrate blau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3214,40,"nein, stimmt nicht",False,0,[557],4
65b4d5aa97e37,ES_Q,11,15,no,small_control,Ist kein Kreis gelb?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3508,37,"nein, stimmt nicht",False,0,[1364],4
65b4d5aa97e37,Homogeneity,224,1,NA,psp_failure,Sind die Kreuze grün?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3060,40,komische frage,False,0,[905],4
65b4d5aa97e37,FC,103,3,every,true_control_target_left,Ist jedes Herz entweder gelb oder türkis?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2095,39,"ja, stimmt",False,0,[1700],4
65b4d5aa97e37,ES_Q,9,13,no,empty_restrictor,Ist kein Dreieck rot?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2839,39,komische frage,False,0,[1299],4
65b4d5aa97e37,ES_Q,12,11,every,small_control,Ist jedes Kreuz grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2847,37,"nein, stimmt nicht",False,0,[3165],4
65b4d5aa97e37,Filler,1005,10,def_sing,psp_failure_definite_filler,Ist das Herz rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1664,40,komische frage,False,0,[734],5
65b4d5aa97e37,ES_Q,18,6,more,empty_scope,Sind mehr als vier Quadrate orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2535,37,"nein, stimmt nicht",False,0,[1784],4
65b4d5aa97e37,Up_to,408,1,up_to,up_to_zero,Sind bis zu fünf Quadrate schwarz?,f√ºnf,10,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",5351,37,"nein, stimmt nicht",False,0,[1143],4
65b4d5aa97e37,FC,103,2,every,target_target_left,Ist jedes Herz entweder gelb oder türkis?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",4677,39,"ja, stimmt",False,0,[6632],4
65b4d5aa97e37,Homogeneity,236,1,NA,psp_failure,Sind die Dreiecke grau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1371,40,komische frage,False,0,[1006],4
65b4d5aa97e37,ES_Q,3,12,every,large_control,Ist jedes Herz grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1228,39,"ja, stimmt",False,0,[930],4
65b4d5aa97e37,ES_Q,12,1,less,empty_restrictor,Sind weniger als vier Kreuze grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2359,40,komische frage,False,0,[1304],4
65b4d5aa97e37,Homogeneity,233,3,NA,homogeneity,Sind die Dreiecke gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3525,37,"ja, stimmt",False,0,[1236],4
65b4d5aa97e37,Filler,1011,10,both,psp_failure_both,Sind beide Quadrate rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",5674,40,komische frage,False,0,[1446],5
65b4d5aa97e37,ES_Q,2,6,more,empty_scope,Sind mehr als vier Kreise orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2062,37,"nein, stimmt nicht",False,0,[1726],4
65b4d5aa97e37,FC,104,6,every,target_target_right,Ist jedes Kreuz entweder pink oder schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2155,39,"ja, stimmt",False,0,[1683],4
65b4d5aa97e37,FC,104,5,every,psp_violation_target_right,Ist jedes Kreuz entweder pink oder schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",4174,40,komische frage,False,0,[2866],4
65b4d5aa97e37,SI,311,1,einige,einige_some_but_not_all,Sind einige der Kreuze rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",6954,39,"ja, stimmt",False,0,[856],4
65b4d5aa97e37,ES_Q,14,3,less,small_control,Sind weniger als vier Kreuze pink?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1896,39,"ja, stimmt",False,0,[1730],4
65b4d5aa97e37,SI,310,2,einige,einige_all,Sind einige der Kreuze türkis?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2795,39,"ja, stimmt",False,0,[1086],4
65b4d5aa97e37,FC,105,8,every,false_control_target_right,Ist jeder Kreis entweder schwarz oder grau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2092,37,"nein, stimmt nicht",False,0,[2444],4
65b4d5aa97e37,Up_to,407,1,up_to,up_to_zero,Sind bis zu vier Kreise grau?,vier,8,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2112,37,"nein, stimmt nicht",False,0,[2175],4
65b4d5aa97e37,ES_Q,17,4,less,large_control,Sind weniger als drei Quadrate lila?,3,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1599,37,"nein, stimmt nicht",False,0,[2204],4
65b4d5aa97e37,Filler,1014,10,both,psp_failure_both,Sind beide Dreiecke blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",6085,37,komische frage,False,0,[1537],5
65b4d5aa97e37,ES_Q,6,6,more,empty_scope,Sind mehr als drei Herzen türkis?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2727,37,"nein, stimmt nicht",False,0,[1513],4
65b4d5aa97e37,SI,319,1,einige,einige_some_but_not_all,Sind einige der Dreiecke lila?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1736,39,"ja, stimmt",False,0,[4492],4
65b4d5aa97e37,ES_Q,11,2,less,empty_scope,Sind weniger als drei Kreise gelb?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3754,39,"ja, stimmt",False,0,[3227],4
65b4d5aa97e37,ES_Q,10,9,every,empty_restrictor,Ist jeder Kreis türkis?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2654,40,komische frage,False,0,[876],4
65b4d5aa97e37,Homogeneity,235,4,NA,all_scenario,Sind die Dreiecke braun?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1521,39,"ja, stimmt",False,0,[1152],4
65b4d5aa97e37,ES_Q,14,16,no,large_control,Ist kein Kreuz pink?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3604,37,"nein, stimmt nicht",False,0,[1180],4
65b4d5aa97e37,FC,108,3,every,true_control_target_left,Ist jedes Herz entweder gelb oder schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1363,39,"ja, stimmt",False,0,[1456],4
65b4d5aa97e37,ES_Q,6,16,no,large_control,Ist kein Herz türkis?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1851,37,"nein, stimmt nicht",False,0,[1114],4
65b4d5aa97e37,ES_Q,2,16,no,large_control,Ist kein Kreis orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2014,37,"nein, stimmt nicht",False,0,[1054],4
65b4d5aa97e37,SI,305,2,einige,einige_all,Sind einige der Kreise braun?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1982,39,"ja, stimmt",False,0,[1135],4
65b4d5aa97e37,ES_Q,8,11,every,small_control,Ist jeder Kreis grau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1388,37,"nein, stimmt nicht",False,0,[992],4
65b4d5aa97e37,Filler,1015,10,both,psp_failure_both,Sind beide Kreise grün?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2348,37,komische frage,False,0,[1161],5
65b4d5aa97e37,FC,106,5,every,psp_violation_target_right,Ist jedes Dreieck entweder gelb oder blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1428,40,komische frage,False,0,[14571],4
65b4d5aa97e37,SI,316,1,einige,einige_some_but_not_all,Sind einige der Herzen orange?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1024,39,"ja, stimmt",False,0,[12416],4
65b4d5aa97e37,Homogeneity,207,4,NA,all_scenario,Sind die Quadrate schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1751,39,"ja, stimmt",False,0,[3948],4
65b4d5aa97e37,ES_Q,1,10,every,empty_scope,Ist jedes Quadrat blau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1268,37,"nein, stimmt nicht",False,0,[3643],4
65b4d5aa97e37,SI,312,1,einige,einige_some_but_not_all,Sind einige der Kreuze blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",904,39,"ja, stimmt",False,0,[2725],4
65b4d5aa97e37,ES_Q,2,9,every,empty_restrictor,Ist jeder Kreis orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1243,40,komische frage,False,0,[1544],4
65b4d5aa97e37,Filler,1010,10,def_sing,psp_failure_definite_filler,Ist das Herz türkis?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3032,40,komische frage,False,0,[856],5
65b4d5aa97e37,FC,102,7,every,true_control_target_right,Ist jedes Quadrat entweder orange oder grün?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1548,39,"ja, stimmt",False,0,[1624],4
65b4d5aa97e37,ES_Q,13,13,no,empty_restrictor,Ist kein Dreieck schwarz?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3549,40,komische frage,False,0,[1482],4
65b4d5aa97e37,ES_Q,2,3,less,small_control,Sind weniger als vier Kreise orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2783,39,"ja, stimmt",False,0,[8209],4
65b4d5aa97e37,Homogeneity,201,3,NA,homogeneity,Sind die Quadrate blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",8489,37,"ja, stimmt",False,0,[1143],4
65b4d5aa97e37,Homogeneity,220,1,NA,psp_failure,Sind die Kreuze pink?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2343,40,komische frage,False,0,[687],4
65b4d5aa97e37,ES_Q,16,11,every,small_control,Ist jedes Herz grün?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1987,37,"nein, stimmt nicht",False,0,[1875],4
65b4d5aa97e37,ES_Q,5,7,more,small_control,Sind mehr als drei Dreiecke lila?,3,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1561,37,"nein, stimmt nicht",False,0,[27043],4
65b4d5aa97e37,Filler,1003,10,def_sing,psp_failure_definite_filler,Ist das Dreieck blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1340,40,komische frage,False,0,[1156],5
65b4d5aa97e37,ES_Q,8,14,no,empty_scope,Ist kein Kreis grau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2223,37,"ja, stimmt",False,0,[1329],4
65b4d5aa97e37,Up_to,404,1,up_to,up_to_zero,Sind bis zu vier Kreuze grün?,vier,8,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2869,37,"nein, stimmt nicht",False,0,[1991],4
65b4d5aa97e37,FC,107,6,every,target_target_right,Ist jedes Quadrat entweder grün oder gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2831,39,"ja, stimmt",False,0,[4167],4
65b4d5aa97e37,SI,317,2,einige,einige_all,Sind einige der Dreiecke schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2421,39,"ja, stimmt",False,0,[1381],4
65b4d5aa97e37,ES_Q,20,1,less,empty_restrictor,Sind weniger als drei Herzen pink?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1532,40,komische frage,False,0,[16945],4
65b4d5aa97e37,SI,308,1,einige,einige_some_but_not_all,Sind einige der Kreise grau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2335,39,"ja, stimmt",False,0,[11207],4
65b4d5aa97e37,Homogeneity,219,4,NA,all_scenario,Sind die Kreuze türkis?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1364,39,"ja, stimmt",False,0,[21330],4
65b4d5aa97e37,ES_Q,20,14,no,empty_scope,Ist kein Herz pink?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1806,39,"ja, stimmt",False,0,[1573],4
65b4d5aa97e37,SI,306,2,einige,einige_all,Sind einige der Kreise orange?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2207,39,"ja, stimmt",False,0,[907],4
65b4d5aa97e37,Filler,1002,10,def_sing,psp_failure_definite_filler,Ist der Kreis rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2997,37,komische frage,False,0,[693],5
65b4d5aa97e37,FC,110,2,every,target_target_left,Ist jeder Kreis entweder gelb oder rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2010,39,"ja, stimmt",False,0,[1982],4
65b4d5aa97e37,ES_Q,13,10,every,empty_scope,Ist jedes Dreieck schwarz?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2193,37,"nein, stimmt nicht",False,0,[1234],4
65b4d5aa97e37,Homogeneity,240,1,NA,psp_failure,Sind die Dreiecke pink?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2445,40,komische frage,False,0,[850],4
65b4d5aa97e37,ES_Q,13,7,more,small_control,Sind mehr als drei Dreiecke schwarz?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2293,37,"nein, stimmt nicht",False,0,[1870],4
65b4d5aa97e37,ES_Q,8,8,more,large_control,Sind mehr als drei Kreise grau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1598,39,"ja, stimmt",False,0,[1184],4
65b4d5aa97e37,ES_Q,1,4,less,large_control,Sind weniger als drei Quadrate blau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3627,37,"nein, stimmt nicht",False,0,[1494],4
65b4d5aa97e37,ES_Q,12,14,no,empty_scope,Ist kein Kreuz grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",5051,39,"ja, stimmt",False,0,[1424],4
65b4d5aa97e37,Filler,1006,10,def_sing,psp_failure_definite_filler,Ist das Quadrat blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2080,40,komische frage,False,0,[1401],5
65b4d5aa97e37,Homogeneity,216,1,NA,psp_failure,Sind die Kreise grau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1262,37,komische frage,False,0,[1315],4
65b4d5aa97e37,FC,106,3,every,true_control_target_left,Ist jedes Dreieck entweder blau oder gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1371,39,"ja, stimmt",False,0,[1683],4
65b4d5aa97e37,Up_to,405,2,at_most,at_most_zero,Sind höchstens drei Herzen lila?,drei,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",5098,39,"ja, stimmt",False,0,[3875],4
65b4d5aa97e37,FC,103,8,every,false_control_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2799,37,"nein, stimmt nicht",False,0,[2677],4
65b4d5aa97e37,ES_Q,4,11,every,small_control,Ist jedes Kreuz braun?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1048,37,"nein, stimmt nicht",False,0,[1068],4
65b4d5aa97e37,SI,303,1,einige,einige_some_but_not_all,Sind einige der Quadrate gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2339,39,"ja, stimmt",False,0,[837],4
65b4d5aa97e37,ES_Q,9,10,every,empty_scope,Ist jedes Dreieck rot?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2272,37,"nein, stimmt nicht",False,0,[728],4
65b4d5aa97e37,ES_Q,18,16,no,large_control,Ist kein Quadrat orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2771,37,"nein, stimmt nicht",False,0,[1293],4
65b4d5aa97e37,ES_Q,9,7,more,small_control,Sind mehr als vier Dreiecke rot?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2440,37,"nein, stimmt nicht",False,0,[1192],4
65b4d5aa97e37,ES_Q,14,9,every,empty_restrictor,Ist jedes Kreuz pink?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1690,40,komische frage,False,0,[704],4
65b4d5aa97e37,Homogeneity,227,4,NA,all_scenario,Sind die Herzen schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1309,39,"ja, stimmt",False,0,[843],4
65b4d5aa97e37,ES_Q,20,11,every,small_control,Ist jedes Herz pink?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2943,37,"nein, stimmt nicht",False,0,[972],4
65b4d5aa97e37,FC,109,4,every,false_control_target_left,Ist jedes Kreuz entweder grau oder lila?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2862,37,"nein, stimmt nicht",False,0,[1213],4
65b4d5aa97e37,ES_Q,15,12,every,large_control,Ist jedes Dreieck blau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1063,39,"ja, stimmt",False,0,[1343],4
65b4d5aa97e37,Homogeneity,213,3,NA,homogeneity,Sind die Kreise gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",7311,40,"ja, stimmt",False,0,[4039],4
65b4d5aa97e37,FC,107,4,every,false_control_target_left,Ist jedes Quadrat entweder gelb oder grün?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2151,37,"nein, stimmt nicht",False,0,[21341],4
65b4d5aa97e37,FC,105,2,every,target_target_left,Ist jeder Kreis entweder grau oder schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1126,39,"ja, stimmt",False,0,[2076],4
65b4d5aa97e37,Homogeneity,218,2,NA,no_scenario,Sind die Kreuze lila?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1237,37,"nein, stimmt nicht",False,0,[928],4
65b4d5aa97e37,ES_Q,8,1,less,empty_restrictor,Sind weniger als drei Kreise grau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2548,40,komische frage,False,0,[1056],4
65b4d5aa97e37,ES_Q,19,2,less,empty_scope,Sind weniger als vier Kreuze gelb?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",3258,39,"ja, stimmt",False,0,[1722],4
65b4d5aa97e37,ES_Q,5,13,no,empty_restrictor,Ist kein Dreieck lila?,3,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1509,40,komische frage,False,0,[928],4
65b3ff9b03566,ES_Q,15,7,more,small_control,Sind mehr als drei Dreiecke blau?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4376,39,"nein, stimmt nicht",False,0,[5154],2
65b3ff9b03566,Homogeneity,223,3,NA,homogeneity,Sind die Kreuze gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3539,39,"ja, stimmt",False,0,[1142],2
65b3ff9b03566,FC,103,7,every,true_control_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3717,40,"ja, stimmt",False,0,[2265],2
65b3ff9b03566,Up_to,405,1,up_to,up_to_zero,Sind bis zu drei Herzen lila?,drei,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",5761,39,"nein, stimmt nicht",False,0,[1941],2
65b3ff9b03566,FC,105,5,every,psp_violation_target_right,Ist jeder Kreis entweder schwarz oder grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2030,37,komische frage,False,0,[3178],2
65b3ff9b03566,ES_Q,6,8,more,large_control,Sind mehr als drei Herzen türkis?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3541,40,"ja, stimmt",False,0,[3356],2
65b3ff9b03566,FC,105,3,every,true_control_target_left,Ist jeder Kreis entweder grau oder schwarz?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3997,40,"ja, stimmt",False,0,[2428],2
65b3ff9b03566,ES_Q,2,11,every,small_control,Ist jeder Kreis orange?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3318,39,"nein, stimmt nicht",False,0,[1017],2
65b3ff9b03566,Homogeneity,213,4,NA,all_scenario,Sind die Kreise gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1876,40,"ja, stimmt",False,0,[1316],2
65b3ff9b03566,ES_Q,20,3,less,small_control,Sind weniger als drei Herzen pink?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3661,40,"ja, stimmt",False,0,[2601],2
65b3ff9b03566,Up_to,404,2,at_most,at_most_zero,Sind höchstens vier Kreuze grün?,vier,8,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]","ja, stimmt",False,1,[2281],2
65b3ff9b03566,ES_Q,5,5,more,empty_restrictor,Sind mehr als drei Dreiecke lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1324,37,komische frage,False,0,[3812],2
65b3ff9b03566,FC,102,5,every,psp_violation_target_right,Ist jedes Quadrat entweder orange oder grün?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2358,37,komische frage,False,0,[1960],2
65b3ff9b03566,ES_Q,19,13,no,empty_restrictor,Ist kein Kreuz gelb?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1778,37,komische frage,False,0,[1682],2
65b3ff9b03566,ES_Q,7,4,less,large_control,Sind weniger als vier Quadrate schwarz?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4172,40,"nein, stimmt nicht",False,0,[1859],2
65b3ff9b03566,ES_Q,6,14,no,empty_scope,Ist kein Herz türkis?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3091,40,"ja, stimmt",False,0,[2902],2
65b3ff9b03566,ES_Q,17,15,no,small_control,Ist kein Quadrat lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1601,39,"nein, stimmt nicht",False,0,[1096],2
65b3ff9b03566,ES_Q,11,13,no,empty_restrictor,Ist kein Kreis gelb?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1112,37,komische frage,False,0,[867],2
65b3ff9b03566,Filler,1001,10,def_sing,psp_failure_definite_filler,Ist das Quadrat gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1534,37,komische frage,False,0,[965],5
65b3ff9b03566,FC,110,5,every,psp_violation_target_right,Ist jeder Kreis entweder rot oder gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1281,37,komische frage,False,0,[1657],2
65b3ff9b03566,ES_Q,17,12,every,large_control,Ist jedes Quadrat lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2312,40,"ja, stimmt",False,0,[809],2
65b3ff9b03566,ES_Q,17,5,more,empty_restrictor,Sind mehr als drei Quadrate lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2516,37,komische frage,False,0,[1008],2
65b3ff9b03566,Homogeneity,203,3,NA,homogeneity,Sind die Quadrate gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1919,39,"ja, stimmt",False,0,[870],2
65b3ff9b03566,SI,308,2,einige,einige_all,Sind einige der Kreise grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3742,39,"ja, stimmt",False,0,[1113],2
65b3ff9b03566,ES_Q,16,6,more,empty_scope,Sind mehr als vier Herzen grün?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2382,39,"nein, stimmt nicht",False,0,[2307],2
65b3ff9b03566,ES_Q,19,7,more,small_control,Sind mehr als vier Kreuze gelb?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2035,39,"nein, stimmt nicht",False,0,[724],2
65b3ff9b03566,ES_Q,14,11,every,small_control,Ist jedes Kreuz pink?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1623,39,"nein, stimmt nicht",False,0,[709],2
